"","sum.water","sum.dst011","sum.dst040","sum.dst130","sum.dst140","sum.dst150","sum.dst160","sum.dst190","sum.dst200","sum.topo","sum.slope","sum.ntl","sum.pop19","sum.alb_srtm_topo_100m.2","sum.alb_srtm_slope_100m.2","sum.alb_viirs_100m_2015.2","sum.alb_ppp_2019.2","mean.water","mean.dst011","mean.dst040","mean.dst130","mean.dst140","mean.dst150","mean.dst160","mean.dst190","mean.dst200","mean.topo","mean.slope","mean.ntl","mean.pop19","mean.alb_srtm_topo_100m.2","mean.alb_srtm_slope_100m.2","mean.alb_viirs_100m_2015.2","mean.alb_ppp_2019.2"
"128",35468.50390625,-12389.53515625,38200.96875,64833.20703125,55194.625,68457.21875,61229.484375,39588.2265625,33094.3671875,26837.111328125,5966.9453125,6242.63671875,6306.5537109375,26837.111328125,5966.9453125,6242.63671875,6306.5537109375,2.70097780227661,-0.943480968475342,2.9090588092804,4.93714237213135,4.20315027236938,5.21311616897583,4.66271352767944,3.01470065116882,2.520183801651,2.04368472099304,0.45439150929451,0.475385785102844,0.480729073286057,2.04368472099304,0.45439150929451,0.475385785102844,0.480729073286057
"129",3079.04052734375,211.523880004883,7374.61767578125,15337.1728515625,8978.380859375,19032.39453125,17535.595703125,-19.6133136749268,1320.38696289062,18306.322265625,665.635498046875,20635.5703125,54954.84375,18306.322265625,665.635498046875,20635.5703125,54954.84375,2.29807591438293,0.157873183488846,5.50412750244141,11.4470682144165,6.7011137008667,14.2050380706787,13.0878858566284,-0.014638613909483,0.985485434532166,13.6631259918213,0.496804416179657,15.4015865325928,41.0161552429199,13.6631259918213,0.496804416179657,15.4015865325928,41.0161552429199
"130",13044.0751953125,-5270.72900390625,26828.177734375,39864.1640625,16337.3515625,49344.6015625,29177.443359375,11121.22265625,7501.59423828125,294088.625,23617.96484375,5043.39990234375,5615.0205078125,294088.625,23617.96484375,5043.39990234375,5615.0205078125,1.85047352313995,-0.747722148895264,3.80592966079712,5.65525531768799,2.31766796112061,7.0001802444458,4.1392035484314,1.57769155502319,1.06419968605042,41.7203369140625,3.35051870346069,0.71547257900238,0.801299571990967,41.7203369140625,3.35051870346069,0.71547257900238,0.801299571990967
"131",6261.35986328125,-4691.23193359375,18023.787109375,35612.2578125,55409.7734375,80828.8671875,19503.037109375,6906.7431640625,9095.447265625,174242.109375,12203.4150390625,74625.484375,4510.99365234375,174242.109375,12203.4150390625,74625.484375,4510.99365234375,1.44119954109192,-1.07979762554169,4.14859962463379,8.19700050354004,12.7538652420044,18.6046695709229,4.48908376693726,1.58974981307983,2.09353160858154,40.1059303283691,2.80890369415283,17.176815032959,1.04475808143616,40.1059303283691,2.80890369415283,17.176815032959,1.04475808143616
"132",9973.8212890625,-5630.52099609375,15218.3798828125,17220.1875,44128.41796875,115267.796875,18848.904296875,14038.8388671875,11416.8974609375,714492.375,36650.3984375,4512.91845703125,2690.19384765625,714492.375,36650.3984375,4512.91845703125,2690.19384765625,1.68550097942352,-0.951515793800354,2.5717921257019,2.91008257865906,7.45737171173096,19.4793930053711,3.18532347679138,2.37245845794678,1.92937004566193,120.743850708008,6.19364261627197,0.762649357318878,0.467906802892685,120.743850708008,6.19364261627197,0.762649357318878,0.467906802892685
"133",41233.3203125,-13983.14453125,39230.3125,101047.8671875,51426.00390625,111797.65625,75778.8984375,38728.64453125,31476.259765625,420075.375,37658.17578125,8227.359375,6170.771484375,420075.375,37658.17578125,8227.359375,6170.771484375,2.38532471656799,-0.808917164802551,2.26945185661316,5.84556341171265,2.97496581077576,6.46743249893188,4.38376712799072,2.2404305934906,1.82088422775269,24.3011283874512,2.17850470542908,0.475948184728622,0.358679383993149,24.3011283874512,2.17850470542908,0.475948184728622,0.358679383993149
"134",26501.431640625,-15745.29296875,26981.84765625,95908.375,73889.03125,63670.9609375,72423.203125,49010.28125,25109.87109375,129679.953125,13168.96875,3020.3427734375,4837.232421875,129679.953125,13168.96875,3020.3427734375,4837.232421875,2.28055047988892,-1.35494327545166,2.32189226150513,8.25328636169434,6.35843658447266,5.47913217544556,6.23229646682739,4.21752405166626,2.16080141067505,11.1594610214233,1.13324058055878,0.25991216301918,0.416405856609344,11.1594610214233,1.13324058055878,0.25991216301918,0.416405856609344
"135",11308.943359375,-10125.2158203125,29133.89453125,100763.8671875,78400.59375,103906.7578125,80755.9140625,12903.884765625,21310.849609375,153141.578125,12425.7294921875,7148.84326171875,6683.279296875,153141.578125,12425.7294921875,7148.84326171875,6683.279296875,1.63638424873352,-1.46510088443756,4.21562337875366,14.5803546905518,11.344428062439,15.0351247787476,11.6852388381958,1.86716938018799,3.08364248275757,22.1593170166016,1.79798114299774,1.0344250202179,0.969501316547394,22.1593170166016,1.79798114299774,1.0344250202179,0.969501316547394
"136",9443.5556640625,-3621.064453125,18448.876953125,22340.11328125,35737.765625,52623.7890625,34959.38671875,4512.62060546875,8560.103515625,341118.34375,18373.853515625,14732.2177734375,11530.7138671875,341118.34375,18373.853515625,14732.2177734375,11530.7138671875,2.36737751960754,-0.907754123210907,4.62489557266235,5.60037803649902,8.95899677276611,13.1921043395996,8.76386737823486,1.13125574588776,2.14590740203857,85.5139694213867,4.60608816146851,3.69317698478699,2.89146518707275,85.5139694213867,4.60608816146851,3.69317698478699,2.89146518707275
"137",10478.60546875,-4528.83154296875,13013.419921875,28287.072265625,30112.697265625,62674.51953125,59614.0625,8954.189453125,11563.40625,402480.75,28253.34375,20694.1328125,8021.68603515625,402480.75,28253.34375,20694.1328125,8021.68603515625,1.9403829574585,-0.838629484176636,2.40976905822754,5.23807811737061,5.57613945007324,11.6057977676392,11.0390748977661,1.6580982208252,2.14126181602478,74.5296478271484,5.23183250427246,3.83205032348633,1.48597157001495,74.5296478271484,5.23183250427246,3.83205032348633,1.48597157001495
"138",9297.3662109375,-6095.2734375,16975.435546875,49011.77734375,25719.517578125,48679.27734375,47663.44921875,7792.58349609375,11849.92578125,54234.5859375,3290.55395507812,7784.833984375,2506.53564453125,54234.5859375,3290.55395507812,7784.833984375,2506.53564453125,2.15673136711121,-1.41393446922302,3.93783044815063,11.3693742752075,5.96621513366699,11.2922430038452,11.0565986633301,1.80766332149506,2.74885439872742,12.5809202194214,0.763317286968231,1.80586564540863,0.582087635993958,12.5809202194214,0.763317286968231,1.80586564540863,0.582087635993958
"139",3418.93725585938,-2155.93530273438,7904.615234375,22727.509765625,33986.84375,50022.3046875,11690.935546875,5613.39306640625,2488.78295898438,28432.8046875,722.914733886719,4965.80615234375,4322.63916015625,28432.8046875,722.914733886719,4965.80615234375,4322.63916015625,1.43784809112549,-0.906687378883362,3.32431817054749,9.55814743041992,14.293306350708,21.0370845794678,4.91667079925537,2.36073541641235,1.04666781425476,11.9575319290161,0.304024755954742,2.08839011192322,1.8257874250412,11.9575319290161,0.304024755954742,2.08839011192322,1.8257874250412
"140",9519.0751953125,-4854.265625,10223.0634765625,14504.58203125,40268.546875,63425.734375,33657.23828125,13741.208984375,8887.3203125,970821.75,45381.2421875,2822.68017578125,1816.54602050781,970821.75,45381.2421875,2822.68017578125,1816.54602050781,1.98566591739655,-1.01259315013885,2.13251686096191,3.02563571929932,8.39996337890625,13.2305212020874,7.0208535194397,2.86639738082886,1.85388278961182,202.512084960938,9.46646499633789,0.588807225227356,0.378928989171982,202.512084960938,9.46646499633789,0.588807225227356,0.378928989171982
"141",7312.833984375,-5055.13427734375,12640.75,32617.66796875,45332.54296875,92455.3515625,16646.556640625,12281.080078125,5797.82958984375,60778.26171875,2501.46801757812,3911.02685546875,7085.7548828125,60778.26171875,2501.46801757812,3911.02685546875,7085.7548828125,1.84045040607452,-1.27224600315094,3.1813485622406,8.20902061462402,11.4090242385864,23.268611907959,4.18950605392456,3.09082889556885,1.45916318893433,15.2963104248047,0.629554569721222,0.984303891658783,1.78375720977783,15.2963104248047,0.629554569721222,0.984303891658783,1.78375720977783
"142",13188.76171875,-3406.91015625,17118.296875,45033.40625,51950.5546875,49209.171875,37887.609375,108261.6015625,21051.19921875,10733.8076171875,3143.84033203125,2563.66088867188,3424.72143554688,10733.8076171875,3143.84033203125,2563.66088867188,3424.72143554688,1.00226128101349,-0.258903324604034,1.30088078975677,3.42225003242493,3.947909116745,3.73958158493042,2.87921547889709,8.22718715667725,1.59975612163544,0.815700531005859,0.238911703228951,0.194821789860725,0.268151491880417,0.815700531005859,0.238911703228951,0.194821789860725,0.268151491880417
"143",8918.63671875,-6410.1533203125,38782.875,59359.06640625,55108.01953125,95037.90625,54428.6484375,7405.04443359375,10261.1611328125,80730.2890625,3603.71508789062,26965.921875,4499.02978515625,80730.2890625,3603.71508789062,26965.921875,4499.02978515625,1.5690792798996,-1.1277551651001,6.82317352294922,10.4431972503662,9.69529914855957,16.7202701568604,9.57577610015869,1.30278897285461,1.80527317523956,14.2030925750732,0.634011089801788,4.74418592453003,0.794719934463501,14.2030925750732,0.634011089801788,4.74418592453003,0.794719934463501
"144",7629.68359375,-7175.53857421875,29332.681640625,45415.66015625,56062.37109375,89278.046875,36086.22265625,10678.2763671875,12240.474609375,53841.640625,992.068908691406,1883.19458007812,3533.7509765625,53841.640625,992.068908691406,1883.19458007812,3533.7509765625,1.96040451526642,-1.84371447563171,7.53686809539795,11.6692991256714,14.4049119949341,22.9394931793213,9.2721529006958,2.74372339248657,3.14512133598328,13.8343076705933,0.254906535148621,0.483876287937164,0.913056075572968,13.8343076705933,0.254906535148621,0.483876287937164,0.913056075572968
"145",4350.23095703125,-5938.7919921875,11040.5625,16111.1142578125,23871.626953125,47530.97265625,62283.734375,11518.1064453125,15993.7744140625,523958,32448.48046875,1268.27966308594,1874.625,523958,32448.48046875,1268.27966308594,1874.625,1.0466320514679,-1.42882752418518,2.65627431869507,3.87620997428894,5.7433295249939,11.435585975647,14.9849863052368,2.77116751670837,3.84797883033752,126.060256958008,7.80685424804688,0.305138319730759,0.451672345399857,126.060256958008,7.80685424804688,0.305138319730759,0.451672345399857
"146",20406.01953125,-6893.39013671875,31286.076171875,93891.7734375,97413.1328125,106932.6015625,67644.7890625,11725.8623046875,20883.77734375,61104.03515625,1430.67114257812,3784.04956054688,4912.40966796875,61104.03515625,1430.67114257812,3784.04956054688,4912.40966796875,3.22764873504639,-1.09033715724945,4.94856262207031,14.8509931564331,15.4079713821411,16.9136791229248,10.6994714736938,1.85469603538513,3.30321645736694,9.6649112701416,0.226291254162788,0.598528444766998,0.778691947460175,9.6649112701416,0.226291254162788,0.598528444766998,0.778691947460175
"147",12928.17578125,774.267578125,20154.412109375,39280.20703125,209929.328125,52823.78515625,31105.970703125,35657.73046875,30193.115234375,178160.609375,25377.541015625,8832.95703125,6843.55859375,178160.609375,25377.541015625,8832.95703125,6843.55859375,0.889984130859375,0.0533010922372341,1.38744306564331,2.7040753364563,14.4516735076904,3.63642430305481,2.14135551452637,2.4547016620636,2.07851409912109,12.2646942138672,1.74700665473938,0.608066618442535,0.530355513095856,12.2646942138672,1.74700665473938,0.608066618442535,0.530355513095856
